root_cause_service,fault_type,fault_date,node,num_in,num_out,weight_in,weight_out,num_anomalous_in,num_anomalous_out,weight_anomalous_in,weight_anomalous_out,num_traces,num_anomalous_traces,num_unique_traces,num_unique_anomalous_traces,root_cause,ranked
auth,abort,1015,price,1,0,12,0,0,0,0,0,12,0,5,0,0,0
auth,abort,1015,route,3,0,78,0,0,0,0,0,13,0,8,0,0,0
auth,abort,1015,station,2,0,131,0,0,0,0,0,14,0,8,0,0,0
auth,abort,1015,train,3,0,49,0,0,0,0,0,13,0,8,0,0,0
auth,abort,1015,gateway,0,6,0,793,0,3,0,270,793,270,12,3,0,0
auth,abort,1015,assurance,1,0,78,0,1,0,78,0,78,78,1,1,0,2
auth,abort,1015,auth,1,0,116,0,1,0,116,0,116,116,1,1,1,1
auth,abort,1015,travel,3,5,66,163,0,0,0,0,13,0,8,0,0,0
auth,abort,1015,travel-plan,1,4,8,31,0,0,0,0,8,0,7,0,0,0
auth,abort,1015,ts-ui-dashboard,1,0,76,0,1,0,76,0,76,76,1,1,0,3
auth,abort,1015,verification-code,1,0,509,0,0,0,0,0,509,0,1,0,0,0
auth,abort,1015,route-plan,1,2,2,21,0,0,0,0,7,0,6,0,0,0
auth,abort,1015,travel2,2,4,20,26,0,0,0,0,7,0,6,0,0,0
auth,abort,1015,seat,3,5,22,112,0,0,0,0,12,0,8,0,0,0
auth,abort,1015,config,1,0,27,0,0,0,0,0,12,0,8,0,0,0
auth,abort,1015,order,2,0,29,0,0,0,0,0,13,0,6,0,0,0
auth,abort,1015,order-other,1,0,5,0,0,0,0,0,6,0,2,0,0,0
auth,abort,1015,ticketinfo,3,1,81,76,0,0,0,0,14,0,8,0,0,0
auth,cpu,1012,auth,1,1,56,36,1,0,56,0,56,56,1,1,1,3
auth,cpu,1012,verification-code,2,0,503,0,0,0,0,0,508,41,2,1,0,0
auth,cpu,1012,basic,1,4,387,768,0,0,0,0,55,0,24,0,0,0
auth,cpu,1012,price,1,0,52,0,0,0,0,0,49,0,19,0,0,0
auth,cpu,1012,route,3,0,326,0,0,0,0,0,54,0,24,0,0,0
auth,cpu,1012,station,2,0,631,0,0,0,0,0,55,0,24,0,0,0
auth,cpu,1012,train,3,0,225,0,0,0,0,0,54,0,24,0,0,0
auth,cpu,1012,gateway,0,6,0,733,0,3,0,210,733,210,28,3,0,0
auth,cpu,1012,assurance,1,0,80,0,1,0,80,0,80,80,1,1,0,1
auth,cpu,1012,travel,3,5,272,731,0,0,0,0,56,0,24,0,0,0
auth,cpu,1012,travel-plan,1,4,29,121,0,0,0,0,29,0,23,0,0,0
auth,cpu,1012,ts-ui-dashboard,1,0,74,0,1,0,74,0,74,74,1,1,0,2
auth,cpu,1012,route-plan,1,2,2,72,0,0,0,0,24,0,18,0,0,0
auth,cpu,1012,travel2,2,5,60,118,0,0,0,0,29,0,23,0,0,0
auth,cpu,1012,seat,3,5,105,456,0,0,0,0,54,0,24,0,0,0
auth,cpu,1012,config,1,0,112,0,0,0,0,0,46,0,22,0,0,0
auth,cpu,1012,order,2,0,129,0,0,0,0,0,49,0,22,0,0,0
auth,cpu,1012,order-other,2,0,21,0,0,0,0,0,23,0,13,0,0,0
auth,cpu,1012,ticketinfo,3,1,358,387,0,0,0,0,52,0,24,0,0,0
auth,cpu,1016,auth,1,1,55,48,1,0,55,0,55,55,1,1,1,2
auth,cpu,1016,verification-code,2,0,352,0,0,0,0,0,356,52,2,1,0,0
auth,cpu,1016,basic,1,4,169,284,0,0,0,0,20,0,10,0,0,0
auth,cpu,1016,price,1,0,20,0,0,0,0,0,18,0,7,0,0,0
auth,cpu,1016,route,3,0,131,0,0,0,0,0,21,0,10,0,0,0
auth,cpu,1016,station,3,0,227,0,0,0,0,0,24,0,11,0,0,0
auth,cpu,1016,train,3,0,88,0,0,0,0,0,18,0,10,0,0,0
auth,cpu,1016,gateway,0,11,0,459,0,2,0,118,459,118,18,2,0,0
auth,cpu,1016,assurance,2,0,70,0,1,0,63,0,70,63,3,1,0,1
auth,cpu,1016,consign,1,0,1,0,0,0,0,0,1,0,1,0,0,0
auth,cpu,1016,contacts,1,0,4,0,0,0,0,0,6,0,1,0,0,0
auth,cpu,1016,food,2,0,5,0,0,0,0,0,5,0,3,0,0,0
auth,cpu,1016,order,5,1,60,1,0,0,0,0,21,0,11,0,0,0
auth,cpu,1016,preserve,1,4,2,7,0,0,0,0,2,0,2,0,0,0
auth,cpu,1016,travel,3,5,97,328,0,0,0,0,23,0,11,0,0,0
auth,cpu,1016,travel-plan,1,4,7,53,0,0,0,0,7,0,7,0,0,0
auth,cpu,1016,ts-ui-dashboard,1,0,2,0,0,0,0,0,2,0,1,0,0,0
auth,cpu,1016,user,1,0,2,0,0,0,0,0,2,0,2,0,0,0
auth,cpu,1016,route-plan,1,2,2,17,0,0,0,0,7,0,6,0,0,0
auth,cpu,1016,travel2,2,5,9,30,0,0,0,0,7,0,7,0,0,0
auth,cpu,1016,seat,3,5,48,158,0,0,0,0,18,0,10,0,0,0
auth,cpu,1016,config,1,0,39,0,0,0,0,0,16,0,8,0,0,0
auth,cpu,1016,order-other,3,0,6,0,0,0,0,0,9,0,6,0,0,0
auth,cpu,1016,security,0,2,0,4,0,0,0,0,2,0,2,0,0,0
auth,cpu,1016,ticketinfo,3,1,162,169,0,0,0,0,19,0,10,0,0,0
auth,delay,1010,basic,1,4,171,283,0,0,0,0,29,0,7,0,0,0
auth,delay,1010,price,1,0,18,0,0,0,0,0,26,0,5,0,0,0
auth,delay,1010,route,3,0,162,0,0,0,0,0,28,0,7,0,0,0
auth,delay,1010,station,2,0,228,0,0,0,0,0,28,0,7,0,0,0
auth,delay,1010,train,3,0,89,0,0,0,0,0,27,0,7,0,0,0
auth,delay,1010,gateway,0,6,0,655,0,3,0,195,655,195,11,3,0,0
auth,delay,1010,assurance,1,0,79,0,1,0,79,0,79,79,1,1,0,2
auth,delay,1010,auth,1,0,80,0,1,0,80,0,80,80,1,1,1,1
auth,delay,1010,travel,3,5,98,331,0,0,0,0,31,0,7,0,0,0
auth,delay,1010,travel-plan,1,3,7,36,0,0,0,0,7,0,6,0,0,0
auth,delay,1010,ts-ui-dashboard,1,0,36,0,1,0,36,0,36,36,1,1,0,3
auth,delay,1010,verification-code,1,0,429,0,0,0,0,0,429,0,1,0,0,0
auth,delay,1010,route-plan,0,2,0,22,0,0,0,0,7,0,6,0,0,0
auth,delay,1010,travel2,2,5,19,52,0,0,0,0,7,0,6,0,0,0
auth,delay,1010,seat,3,5,45,148,0,0,0,0,24,0,7,0,0,0
auth,delay,1010,config,1,0,36,0,0,0,0,0,22,0,6,0,0,0
auth,delay,1010,order,2,0,47,0,0,0,0,0,27,0,7,0,0,0
auth,delay,1010,order-other,2,0,8,0,0,0,0,0,6,0,5,0,0,0
auth,delay,1010,ticketinfo,3,1,146,171,0,0,0,0,29,0,7,0,0,0
auth,delay,1014,admin-order,1,2,3,5,0,0,0,0,3,0,1,0,0,0
auth,delay,1014,order,3,0,22,0,0,0,0,0,10,0,5,0,0,0
auth,delay,1014,order-other,1,0,2,0,0,0,0,0,5,0,1,0,0,0
auth,delay,1014,basic,1,4,46,87,0,0,0,0,9,0,4,0,0,0
auth,delay,1014,price,1,0,6,0,0,0,0,0,5,0,3,0,0,0
auth,delay,1014,route,3,0,50,0,0,0,0,0,9,0,4,0,0,0
auth,delay,1014,station,2,0,75,0,0,0,0,0,9,0,4,0,0,0
auth,delay,1014,train,3,0,34,0,0,0,0,0,9,0,4,0,0,0
auth,delay,1014,gateway,0,7,0,559,0,3,0,161,559,161,9,3,0,0
auth,delay,1014,assurance,1,0,70,0,1,0,70,0,70,70,1,1,0,1
auth,delay,1014,auth,1,0,67,0,1,0,67,0,67,67,1,1,1,2
auth,delay,1014,travel,3,5,38,117,0,0,0,0,10,0,4,0,0,0
auth,delay,1014,travel-plan,1,3,3,23,0,0,0,0,3,0,3,0,0,0
auth,delay,1014,ts-ui-dashboard,1,0,25,0,1,0,24,0,25,24,1,1,0,3
auth,delay,1014,verification-code,1,0,384,0,0,0,0,0,384,0,1,0,0,0
auth,delay,1014,route-plan,0,2,0,4,0,0,0,0,3,0,3,0,0,0
auth,delay,1014,travel2,2,4,3,15,0,0,0,0,3,0,3,0,0,0
auth,delay,1014,seat,3,4,16,56,0,0,0,0,8,0,4,0,0,0
auth,delay,1014,config,1,0,11,0,0,0,0,0,7,0,4,0,0,0
auth,delay,1014,ticketinfo,3,1,57,46,0,0,0,0,8,0,4,0,0,0
basic,abort,1011,auth,1,1,25,19,0,0,0,0,25,0,1,0,0,0
basic,abort,1011,verification-code,2,0,135,0,0,0,0,0,140,0,2,0,0,0
basic,abort,1011,gateway,0,5,0,164,0,2,0,20,164,20,5,2,0,0
basic,abort,1011,consign,1,0,3,0,0,0,0,0,3,0,1,0,0,0
basic,abort,1011,travel,2,1,18,16,2,1,18,16,20,20,2,2,0,2
basic,abort,1011,travel-plan,1,1,7,7,1,1,7,7,7,7,1,1,0,0
basic,abort,1011,route-plan,1,1,7,5,1,1,7,5,7,7,1,1,0,3
basic,abort,1011,ticketinfo,1,1,16,17,1,1,16,17,20,20,2,2,0,0
basic,abort,1011,basic,1,0,17,0,1,0,17,0,17,17,2,2,1,1
basic,abort,1015,auth,1,1,39,34,0,0,0,0,39,0,1,0,0,0
basic,abort,1015,verification-code,2,0,207,0,0,0,0,0,211,0,2,0,0,0
basic,abort,1015,gateway,0,5,0,257,0,2,0,35,257,35,5,2,0,0
basic,abort,1015,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
basic,abort,1015,travel,2,1,33,28,2,1,33,28,35,35,2,2,0,2
basic,abort,1015,travel-plan,1,1,14,12,1,1,14,12,14,14,1,1,0,4
basic,abort,1015,route-plan,1,1,12,12,1,1,12,12,14,14,1,1,0,5
basic,abort,1015,ticketinfo,1,1,28,32,1,1,28,32,35,35,2,2,0,3
basic,abort,1015,basic,1,0,32,0,1,0,32,0,32,32,2,2,1,1
basic,abort,1023,auth,1,1,167,50,0,0,0,0,167,0,1,0,0,0
basic,abort,1023,verification-code,2,0,732,0,0,0,0,0,732,0,2,0,0,0
basic,abort,1023,gateway,0,5,0,1011,0,2,0,133,1011,133,6,3,0,0
basic,abort,1023,consign,1,0,29,0,0,0,0,0,29,0,1,0,0,0
basic,abort,1023,travel,2,1,104,130,2,1,104,130,133,133,3,3,0,3
basic,abort,1023,travel-plan,1,1,79,45,1,1,79,45,79,79,2,2,0,4
basic,abort,1023,route-plan,1,1,45,50,1,1,45,50,63,63,2,2,0,5
basic,abort,1023,ticketinfo,1,1,130,61,1,1,130,61,133,133,3,3,0,1
basic,abort,1023,basic,1,0,61,0,1,0,61,0,61,61,2,2,1,2
basic,cpu,1012,admin-order,1,2,61,54,0,0,0,0,61,0,1,0,0,0
basic,cpu,1012,order,8,1,169,26,0,0,0,0,160,25,22,18,0,0
basic,cpu,1012,order-other,5,1,93,29,1,0,1,0,104,15,10,9,0,0
basic,cpu,1012,auth,1,1,46,16,0,0,0,0,46,0,1,0,0,0
basic,cpu,1012,verification-code,2,0,187,0,0,0,0,0,202,0,2,0,0,0
basic,cpu,1012,basic,1,4,186,316,1,0,186,0,33,32,24,24,1,1
basic,cpu,1012,price,1,0,25,0,0,0,0,0,25,24,15,15,0,0
basic,cpu,1012,route,3,0,120,0,0,0,0,0,48,30,23,22,0,0
basic,cpu,1012,station,6,0,340,0,0,0,0,0,134,32,27,25,0,0
basic,cpu,1012,train,3,0,81,0,1,0,3,0,29,29,21,21,0,4
basic,cpu,1012,cancel,1,4,27,36,0,0,0,0,27,0,1,0,0,0
basic,cpu,1012,inside-payment,2,2,26,18,0,0,0,0,26,0,2,0,0,0
basic,cpu,1012,notification,2,0,11,0,0,0,0,0,18,9,5,4,0,0
basic,cpu,1012,user,2,0,10,0,0,0,0,0,15,5,4,3,0,0
basic,cpu,1012,food,2,3,47,77,0,0,0,0,48,5,5,4,0,0
basic,cpu,1012,food-map,1,0,34,0,0,0,0,0,32,0,1,0,0,0
basic,cpu,1012,travel,5,5,88,240,3,1,15,69,52,31,24,23,0,2
basic,cpu,1012,gateway,0,16,0,751,0,5,0,29,751,33,36,25,0,0
basic,cpu,1012,assurance,2,0,55,0,0,0,0,0,60,7,4,3,0,0
basic,cpu,1012,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
basic,cpu,1012,contacts,3,0,60,0,0,0,0,0,63,9,6,5,0,0
basic,cpu,1012,preserve,1,11,13,44,1,2,9,6,13,12,9,9,0,5
basic,cpu,1012,preserve-other,1,3,1,3,1,0,1,0,1,1,1,1,0,0
basic,cpu,1012,travel-plan,1,4,8,52,1,2,7,28,8,8,6,6,0,0
basic,cpu,1012,ts-ui-dashboard,1,0,110,0,0,0,0,0,110,0,1,0,0,0
basic,cpu,1012,payment,1,0,4,0,0,0,0,0,9,0,1,0,0,0
basic,cpu,1012,seat,5,5,47,132,0,0,0,0,27,27,23,23,0,0
basic,cpu,1012,security,2,2,6,7,0,0,0,0,8,7,6,6,0,0
basic,cpu,1012,ticketinfo,4,1,122,186,4,1,112,186,33,32,24,24,0,3
basic,cpu,1012,route-plan,1,2,2,9,1,1,2,2,6,6,5,5,0,0
basic,cpu,1012,travel2,2,5,14,38,0,2,0,16,9,9,7,7,0,6
basic,cpu,1012,config,1,0,30,0,0,0,0,0,19,18,10,10,0,0
basic,cpu,1016,admin-order,1,2,48,60,0,0,0,0,48,0,1,0,0,0
basic,cpu,1016,order,8,1,174,40,1,0,1,0,148,23,15,11,0,0
basic,cpu,1016,order-other,4,1,97,48,0,0,0,0,100,9,11,9,0,0
basic,cpu,1016,auth,1,1,61,45,0,0,0,0,61,0,1,0,0,0
basic,cpu,1016,verification-code,2,0,244,0,0,0,0,0,250,0,2,0,0,0
basic,cpu,1016,basic,1,4,162,236,1,0,162,0,24,24,12,12,1,1
basic,cpu,1016,price,1,0,18,0,0,0,0,0,16,16,7,7,0,0
basic,cpu,1016,route,3,0,115,0,0,0,0,0,52,23,13,12,0,0
basic,cpu,1016,station,6,0,317,0,0,0,0,0,163,24,15,12,0,0
basic,cpu,1016,train,3,0,56,0,0,0,0,0,25,24,12,12,0,0
basic,cpu,1016,cancel,1,4,23,46,0,0,0,0,23,0,1,0,0,0
basic,cpu,1016,inside-payment,2,2,18,21,0,0,0,0,21,0,2,0,0,0
basic,cpu,1016,notification,2,0,11,0,0,0,0,0,19,8,4,3,0,0
basic,cpu,1016,user,2,0,14,0,0,0,0,0,22,10,7,6,0,0
basic,cpu,1016,food,2,3,43,96,0,0,0,0,47,8,5,4,0,0
basic,cpu,1016,food-map,1,0,40,0,0,0,0,0,33,0,1,0,0,0
basic,cpu,1016,travel,5,5,89,269,3,1,17,100,54,24,13,12,0,2
basic,cpu,1016,gateway,0,15,0,703,0,3,0,24,703,24,24,12,0,0
basic,cpu,1016,assurance,2,0,56,0,0,0,0,0,59,7,6,5,0,0
basic,cpu,1016,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
basic,cpu,1016,contacts,2,0,54,0,0,0,0,0,55,7,8,7,0,0
basic,cpu,1016,preserve,1,11,11,53,1,4,10,11,11,10,10,10,0,4
basic,cpu,1016,travel-plan,1,4,2,16,1,2,2,10,2,2,1,1,0,0
basic,cpu,1016,ts-ui-dashboard,1,0,68,0,0,0,0,0,68,0,1,0,0,0
basic,cpu,1016,payment,1,0,7,0,0,0,0,0,9,0,1,0,0,0
basic,cpu,1016,seat,4,5,36,105,1,0,2,0,23,22,12,12,0,3
basic,cpu,1016,security,1,2,6,16,0,0,0,0,9,9,9,9,0,0
basic,cpu,1016,ticketinfo,4,1,118,162,4,1,115,162,25,24,12,12,0,5
basic,cpu,1016,route-plan,1,1,1,2,1,1,1,2,2,2,1,1,0,0
basic,cpu,1016,config,1,0,23,0,0,0,0,0,16,15,8,8,0,0
basic,cpu,1016,travel2,1,4,5,10,0,1,0,1,1,1,1,1,0,0
basic,delay,1025,auth,1,1,31,12,0,0,0,0,31,0,1,0,0,0
basic,delay,1025,verification-code,2,0,126,0,0,0,0,0,137,0,2,0,0,0
basic,delay,1025,basic,1,4,41,99,1,0,41,0,10,10,5,5,1,1
basic,delay,1025,price,1,0,8,0,0,0,0,0,9,9,4,4,0,0
basic,delay,1025,route,2,0,27,0,0,0,0,0,10,10,5,5,0,0
basic,delay,1025,station,1,0,79,0,0,0,0,0,10,10,5,5,0,0
basic,delay,1025,train,2,0,15,0,0,0,0,0,10,10,5,5,0,0
basic,delay,1025,gateway,0,5,0,159,0,2,0,10,159,10,8,5,0,0
basic,delay,1025,consign,1,0,4,0,0,0,0,0,4,0,1,0,0,0
basic,delay,1025,travel,2,5,17,77,1,1,9,36,9,9,4,4,0,3
basic,delay,1025,travel-plan,1,0,1,0,1,0,1,0,1,1,1,1,0,0
basic,delay,1025,seat,1,3,7,18,0,0,0,0,9,9,4,4,0,0
basic,delay,1025,config,1,0,5,0,0,0,0,0,5,5,3,3,0,0
basic,delay,1025,order,2,0,9,0,0,0,0,0,9,9,3,3,0,0
basic,delay,1025,ticketinfo,1,1,36,41,1,1,36,41,10,10,5,5,0,2
cancel,abort,1011,admin-order,1,2,45,68,0,0,0,0,45,0,1,0,0,0
cancel,abort,1011,order,7,1,171,51,0,0,0,0,125,4,8,1,0,0
cancel,abort,1011,order-other,7,1,103,57,0,0,0,0,101,4,7,1,0,0
cancel,abort,1011,auth,1,1,12,10,0,0,0,0,12,0,1,0,0,0
cancel,abort,1011,verification-code,2,0,97,0,0,0,0,0,99,0,2,0,0,0
cancel,abort,1011,basic,1,4,90,189,0,0,0,0,11,4,5,1,0,0
cancel,abort,1011,price,1,0,15,0,0,0,0,0,11,4,5,1,0,0
cancel,abort,1011,route,3,0,96,0,0,0,0,0,28,4,6,1,0,0
cancel,abort,1011,station,6,0,296,0,0,0,0,0,144,4,8,1,0,0
cancel,abort,1011,train,3,0,54,0,0,0,0,0,11,4,5,1,0,0
cancel,abort,1011,food,3,3,31,88,0,0,0,0,32,4,3,1,0,0
cancel,abort,1011,food-map,1,0,39,0,0,0,0,0,27,0,1,0,0,0
cancel,abort,1011,travel,5,5,86,191,0,0,0,0,36,4,5,1,0,0
cancel,abort,1011,gateway,0,16,0,526,0,1,0,43,526,47,18,2,0,0
cancel,abort,1011,assurance,3,0,48,0,1,0,2,0,49,4,3,1,0,0
cancel,abort,1011,cancel,1,0,43,0,1,0,43,0,43,43,1,1,1,1
cancel,abort,1011,consign,1,0,2,0,0,0,0,0,2,0,1,0,0,0
cancel,abort,1011,contacts,2,0,45,0,0,0,0,0,46,4,2,1,0,0
cancel,abort,1011,inside-payment,1,3,22,62,0,0,0,0,22,0,2,0,0,0
cancel,abort,1011,preserve,1,11,4,45,0,3,0,7,4,4,1,1,0,0
cancel,abort,1011,preserve-other,1,7,1,7,0,0,0,0,1,0,1,0,0,0
cancel,abort,1011,travel-plan,1,4,2,30,0,0,0,0,2,0,2,0,0,0
cancel,abort,1011,ts-ui-dashboard,1,0,78,0,0,0,0,0,78,0,1,0,0,0
cancel,abort,1011,payment,1,0,20,0,0,0,0,0,21,0,2,0,0,0
cancel,abort,1011,notification,2,0,5,0,0,0,0,0,5,4,2,1,0,0
cancel,abort,1011,seat,5,5,30,119,1,0,3,0,10,4,5,1,0,0
cancel,abort,1011,security,2,2,5,7,1,0,2,0,5,4,2,1,0,0
cancel,abort,1011,ticketinfo,4,1,102,90,0,0,0,0,11,4,5,1,0,0
cancel,abort,1011,user,2,0,4,0,0,0,0,0,5,4,2,1,0,0
cancel,abort,1011,route-plan,1,1,1,3,0,0,0,0,2,0,2,0,0,0
cancel,abort,1011,config,1,0,27,0,0,0,0,0,11,4,5,1,0,0
cancel,abort,1011,travel2,1,5,9,40,0,0,0,0,3,0,3,0,0,0
cancel,abort,1015,admin-order,1,2,66,58,0,0,0,0,66,0,1,0,0,0
cancel,abort,1015,order,7,1,202,80,0,0,0,0,195,0,8,0,0,0
cancel,abort,1015,order-other,7,1,139,74,0,0,0,0,144,0,6,0,0,0
cancel,abort,1015,auth,1,1,43,30,0,0,0,0,43,0,1,0,0,0
cancel,abort,1015,verification-code,2,0,229,0,0,0,0,0,239,0,2,0,0,0
cancel,abort,1015,basic,1,4,56,129,0,0,0,0,19,0,9,0,0,0
cancel,abort,1015,price,1,0,7,0,0,0,0,0,14,0,3,0,0,0
cancel,abort,1015,route,3,0,88,0,0,0,0,0,68,0,9,0,0,0
cancel,abort,1015,station,5,0,321,0,0,0,0,0,265,0,11,0,0,0
cancel,abort,1015,train,3,0,34,0,0,0,0,0,17,0,8,0,0,0
cancel,abort,1015,food,2,3,76,163,0,0,0,0,80,0,2,0,0,0
cancel,abort,1015,food-map,1,0,64,0,0,0,0,0,63,0,1,0,0,0
cancel,abort,1015,travel,5,5,85,171,0,0,0,0,74,0,9,0,0,0
cancel,abort,1015,gateway,0,16,0,994,0,1,0,60,994,60,22,1,0,0
cancel,abort,1015,assurance,2,0,89,0,0,0,0,0,93,0,2,0,0,0
cancel,abort,1015,cancel,1,0,60,0,1,0,60,0,60,60,1,1,1,1
cancel,abort,1015,consign,1,0,14,0,0,0,0,0,14,0,1,0,0,0
cancel,abort,1015,contacts,2,0,87,0,0,0,0,0,91,0,2,0,0,0
cancel,abort,1015,inside-payment,1,3,25,57,0,0,0,0,25,0,2,0,0,0
cancel,abort,1015,preserve,1,11,7,25,0,0,0,0,7,0,1,0,0,0
cancel,abort,1015,preserve-other,1,2,1,2,0,0,0,0,1,0,1,0,0,0
cancel,abort,1015,travel-plan,1,2,2,8,0,0,0,0,2,0,2,0,0,0
cancel,abort,1015,ts-ui-dashboard,1,0,98,0,0,0,0,0,98,0,1,0,0,0
cancel,abort,1015,payment,1,0,18,0,0,0,0,0,20,0,2,0,0,0
cancel,abort,1015,notification,1,0,5,0,0,0,0,0,6,0,1,0,0,0
cancel,abort,1015,seat,4,5,18,58,0,0,0,0,18,0,9,0,0,0
cancel,abort,1015,security,1,2,2,2,0,0,0,0,2,0,1,0,0,0
cancel,abort,1015,ticketinfo,4,1,67,56,0,0,0,0,20,0,9,0,0,0
cancel,abort,1015,user,2,0,3,0,0,0,0,0,5,0,2,0,0,0
cancel,abort,1015,route-plan,0,2,0,5,0,0,0,0,1,0,1,0,0,0
cancel,abort,1015,travel2,2,5,5,10,0,0,0,0,3,0,3,0,0,0
cancel,abort,1015,config,1,0,11,0,0,0,0,0,14,0,3,0,0,0
cancel,abort,1023,auth,1,1,25,5,0,0,0,0,25,0,1,0,0,0
cancel,abort,1023,verification-code,2,0,101,0,0,0,0,0,109,0,2,0,0,0
cancel,abort,1023,basic,1,4,36,85,0,0,0,0,13,2,12,2,0,0
cancel,abort,1023,price,1,0,5,0,0,0,0,0,9,1,5,1,0,0
cancel,abort,1023,route,3,0,22,0,0,0,0,0,21,2,10,2,0,0
cancel,abort,1023,station,5,0,119,0,0,0,0,0,86,2,15,2,0,0
cancel,abort,1023,train,2,0,10,0,0,0,0,0,9,2,6,2,0,0
cancel,abort,1023,food,3,3,28,10,0,0,0,0,29,2,4,1,0,0
cancel,abort,1023,food-map,1,0,3,0,0,0,0,0,2,0,1,0,0,0
cancel,abort,1023,travel,4,5,34,36,0,1,0,1,20,1,12,1,0,0
cancel,abort,1023,gateway,0,15,0,419,0,1,0,39,419,41,24,3,0,0
cancel,abort,1023,assurance,2,0,32,0,0,0,0,0,34,0,3,0,0,0
cancel,abort,1023,cancel,1,0,39,0,1,0,39,0,39,39,1,1,1,1
cancel,abort,1023,consign,1,0,6,0,0,0,0,0,6,0,1,0,0,0
cancel,abort,1023,contacts,1,0,36,0,0,0,0,0,41,1,1,0,0,0
cancel,abort,1023,inside-payment,1,3,18,20,0,0,0,0,18,0,2,0,0,0
cancel,abort,1023,order,6,1,78,23,1,0,1,0,68,1,11,1,0,0
cancel,abort,1023,order-other,4,1,49,22,0,0,0,0,50,1,4,0,0,0
cancel,abort,1023,preserve,1,6,8,9,0,0,0,0,8,1,5,1,0,0
cancel,abort,1023,preserve-other,1,6,1,6,0,1,0,1,1,1,1,1,0,0
cancel,abort,1023,travel-plan,1,1,2,2,0,0,0,0,2,0,2,0,0,0
cancel,abort,1023,ts-ui-dashboard,1,0,35,0,0,0,0,0,35,0,1,0,0,0
cancel,abort,1023,payment,1,0,8,0,0,0,0,0,10,0,2,0,0,0
cancel,abort,1023,seat,4,5,5,51,1,0,1,0,12,2,11,2,0,0
cancel,abort,1023,security,2,2,2,4,0,0,0,0,5,2,5,2,0,0
cancel,abort,1023,notification,1,0,1,0,0,0,0,0,3,1,1,1,0,0
cancel,abort,1023,travel2,2,3,6,6,0,0,0,0,3,1,3,1,0,0
cancel,abort,1023,user,1,0,1,0,0,0,0,0,3,1,1,1,0,0
cancel,abort,1023,route-plan,0,1,0,1,0,0,0,0,1,0,1,0,0,0
cancel,abort,1023,config,1,0,6,0,0,0,0,0,9,2,6,1,0,0
cancel,abort,1023,ticketinfo,3,1,19,36,0,0,0,0,12,2,9,2,0,0
cancel,cpu,1012,admin-order,1,2,156,168,0,0,0,0,156,0,1,0,0,0
cancel,cpu,1012,order,8,1,380,88,0,0,0,0,350,46,30,4,0,0
cancel,cpu,1012,order-other,8,1,229,84,0,0,0,0,241,6,20,3,0,0
cancel,cpu,1012,auth,1,1,57,35,0,0,0,0,57,0,1,0,0,0
cancel,cpu,1012,verification-code,2,0,226,0,0,0,0,0,241,0,2,0,0,0
cancel,cpu,1012,basic,1,4,107,265,0,0,0,0,36,2,26,2,0,0
cancel,cpu,1012,price,1,0,26,0,0,0,0,0,31,2,19,2,0,0
cancel,cpu,1012,route,3,0,108,0,0,0,0,0,74,2,25,2,0,0
cancel,cpu,1012,station,7,0,457,0,1,0,1,0,296,2,29,2,0,0
cancel,cpu,1012,train,3,0,84,0,0,0,0,0,32,2,24,2,0,0
cancel,cpu,1012,cancel,1,5,51,98,1,0,51,0,51,51,2,2,1,1
cancel,cpu,1012,inside-payment,2,3,50,61,0,0,0,0,55,18,4,2,0,0
cancel,cpu,1012,notification,3,0,28,0,0,0,0,0,38,19,13,2,0,0
cancel,cpu,1012,user,3,0,23,0,0,0,0,0,31,16,9,2,0,0
cancel,cpu,1012,food,3,3,92,178,0,0,0,0,102,2,11,1,0,0
cancel,cpu,1012,food-map,1,0,72,0,0,0,0,0,67,0,1,0,0,0
cancel,cpu,1012,travel,5,5,135,237,0,0,0,0,88,1,25,1,0,0
cancel,cpu,1012,gateway,0,16,0,1293,0,1,0,51,1293,53,40,4,0,0
cancel,cpu,1012,assurance,3,0,96,0,0,0,0,0,102,1,8,1,0,0
cancel,cpu,1012,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
cancel,cpu,1012,contacts,3,0,104,0,0,0,0,0,114,2,8,1,0,0
cancel,cpu,1012,preserve,1,11,21,83,0,1,0,1,21,1,17,1,0,0
cancel,cpu,1012,preserve-other,1,11,3,14,0,1,0,1,3,1,2,1,0,0
cancel,cpu,1012,travel-plan,1,3,6,24,0,0,0,0,6,0,6,0,0,0
cancel,cpu,1012,ts-ui-dashboard,1,0,238,0,0,0,0,0,238,0,1,0,0,0
cancel,cpu,1012,payment,1,0,18,0,0,0,0,0,31,0,2,0,0,0
cancel,cpu,1012,seat,5,5,40,160,1,0,1,0,34,2,26,2,0,0
cancel,cpu,1012,security,2,2,7,31,0,0,0,0,21,2,16,2,0,0
cancel,cpu,1012,ticketinfo,5,1,102,107,0,0,0,0,35,2,23,2,0,0
cancel,cpu,1012,travel2,3,5,15,41,0,0,0,0,8,1,8,1,0,0
cancel,cpu,1012,route-plan,0,2,0,14,0,0,0,0,6,0,5,0,0,0
cancel,cpu,1012,config,1,0,41,0,0,0,0,0,29,1,18,1,0,0
